agency.agencyEmail,agency.agencyId,agency.agencyName,agency.agencyPhone,agency.agencyTimezone,agency.agencyType,agency.agencyUrl,endStop,hasPaths,isValid,routeDepot,routeDepotList,routeId,routeLongName,routeShortName,routeType,skipCount,startStop
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,KARUNAMOYEE (SALT LAKE),True,Y,,['OTHER'],6101, SWARUPNAGAR - KARUNAMOYEE/BIDHANNAGAR,D26:DN,3,0,SWARUP NAGAR B.D. OFFICE
,7,Kolkata RTA,,Asia/Kolkata,PASSENGER_TRANSPORT,,ESPLANADE (WBTC BUS STAND),True,Y,,['OTHER'],5681,DAKSHINESWAR - ESPLANADE (WBTC BUS STAND),32:DN,3,0,DAKSHINESWAR
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,BAGNAN BUS STAND,True,Y,KHIDDERPUR,"['TOLLYGUNGE', 'RAJABAZAR', 'KHIDDERPUR', 'BELGACHIA']",5430,ESPLANADE (WBTC BUS STAND) - BAGNAN BUS STATION,E7:UP,3,0,ESPLANADE (WBTC BUS STAND)
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,GARIAHAT,True,Y,,['OTHER'],6059,BEHALA CHOWRASTA - GARIAHAT,PSP10:DN,3,0,BEHALA CHOWRASTHA
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,KANKURGACHI,True,Y,OTHER,['OTHER'],5304,SARSUNA COLLEGE - KANKURGACHI,7D:UP,3,0,SARSUNA COLLEGE
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,NARAYANPUR  BATTALA,True,Y,OTHER,['OTHER'],5865,BABUGHAT / BAND STAND - NARAYANPUR  BATTALA,217:DN,3,0,BABUGHAT / BAND STAND
,9,WBSTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,SHIPPING CORPORATION FERRY GHAT,True,Y,,['OTHER'],6285,HOWRAH - SHIPPING CORPORATION,MV04:UP,3,0,HOWRAH FERRY GHAT
,7,Kolkata RTA,,Asia/Kolkata,PASSENGER_TRANSPORT,,ESPLANADE (WBTC BUS STAND),True,Y,,['OTHER'],5606,BAPULI BAZAR - ESPLANADE (WBTC BUS STAND),80:UP,3,0,BAPULI BAZAR
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,HOWRAH STATION,True,Y,OTHER,['OTHER'],5485,ULTADANGA - HOWRAH STATION,15:UP,3,0,BIDHANNAGAR RLY STN
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,SHYAMBAZAR,True,Y,,['OTHER'],5755,BARASAT (CHAPADALI) - SHYAMBAZAR,NS12:UP,3,0,BARASAT (CHAPADALI)
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,SARADA PARK,True,Y,OTHER,['OTHER'],6229,ANANDAPUR - SARADA PARK,KS1:DN,3,0,ANANDAPUR
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,ESPLANADE (WBTC BUS STAND),True,Y,,['OTHER'],5917,BAKSHI - ESPLANADE ,E28:DN,3,0,BAKSHI
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,ACHIPUR,True,Y,,['OTHER'],6240,TARATALA - ACHIPUR,S61:DN,3,0,TARATALA
,9,WBSTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,DIGHA,True,Y,,['OTHER'],6253, ESPLANADE - DIGHA,ST31:DN,3,0,ESPLANADE (WBTC BUS STAND)
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,BALLYGUNGE STATION,True,Y,,['OTHER'],6056,SEALDAH - BALLYGUNGE (BUS TERMINUS) ,PSP9:DN,3,0,RAJA BAZAR TRAM DEPOT
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,KARUNAMOYEE (SALT LAKE),True,Y,OTHER,['OTHER'],5954,UTTARPARA COLLEGE -KARUNAMOYEE,D5:UP,3,0,UTTARPARA COLLEGE
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,45 BUS STAND (BAISHNABGHATA),True,Y,OTHER,['OTHER'],5778,HOWRAH FIRE STATION - 45 BUS STAND (BAISHNABGHATA),135:DN,3,0,HOWRAH FIRE STATION
,7,Kolkata RTA,,Asia/Kolkata,PASSENGER_TRANSPORT,,BABUGHAT,True,Y,OTHER,['OTHER'],5265,DUMDUM STATION - BABUGHAT,30A:UP,3,0,DUMDUM STATION
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,KUNDGHAT,True,Y,KASBA,['KASBA'],388,BANTALA (IT PARK) - KUNDGHAT,AC48:DN,3,0,BANTALA (IT PARK)
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,BBD BAG,True,Y,OTHER,['OTHER'],5241,BEHALA CHOWRASTHA - BBD BAG,S48A:UP,3,0,BEHALA CHOWRASTHA
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,HOWRAH STATION,True,Y,OTHER,['OTHER'],5847,BELGHORIA STATION - HOWRAH STATION,S180:DN,3,0,BELGHORIA STATION
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,AMITY UNIVERSITY,True,Y,LAKE,['LAKE'],84,JADAVPUR UNIVERSITY (8B BUS STAND) - AMITY UNIVERSITY,AC9B:UP,3,0,JADAVPUR UNIVERSITY (8B BUS STAND)
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,,False,Y,OTHER,['OTHER'],6219,TALA PARK PAIKPARA-CHETLA PARK,204/1:DN,3,0,
,9,WBSTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,AIRPORT (GATE NO.3),True,Y,IBT,['OTHER'],5329,ESPLANADE (WBTC BUS STAND) - AIRPORT (GATE NO.3),VS1:UP,3,0,ESPLANADE (WBTC BUS STAND)
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,KOLKATA STATION,True,Y,OTHER,['OTHER'],5826,BBD BAG - KOLKATA STATION,S163:UP,3,0,BBD BAG
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,BAGMARI BAZAR,True,Y,OTHER,['OTHER'],5629,SHAKUNTALA PARK - BAGMARI BAZAR,18B:UP,3,0,SHAKUNTALA PARK
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,BKP COURT,True,Y,OTHER,['OTHER'],4743,HOWRAH STATION - BKP COURT,S32:UP,3,0,HOWRAH STATION
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,DAKSHINESWAR,True,Y,GARIA,['GARIA'],23,BARUIPUR - DAKSHINESWAR,S15G:UP,3,0,BARUIPUR
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,NEWTOWN,True,Y,,['OTHER'],5963,BARASAT  -  NEW TOWN,AC36:DN,3,0,BARASAT BUS STAND
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,HOWRAH STATION,True,Y,,['OTHER'],5733,BARASAT - HOWRAH STATION,NS3:DN,3,0,BARASAT BUS STAND
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,BABUGHAT,True,Y,OTHER,['OTHER'],5601,BARASAT - BABUGHAT,79B:DN,3,0,BARASAT BUS STAND
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,ESPLANADE (WBTC BUS STAND),True,Y,,['OTHER'],6153,HABRA - ESPLANADE ( VIA DUTTAPUKUR),E25A:DN,3,0,HABRA WBTC DEPOT
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,GARIA STATION,True,Y,,['OTHER'],5974,SANTRAGACHI- GARIA STATION,C47:UP,3,0,SANTRAGACHI
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,ESPLANADE (WBTC TRAM STAND),True,Y,OTHER,['OTHER'],407,SANTRAGACHI - ESPLANADE (WBTC BUS STAND),C20:DN,3,0,SANTRAGACHI
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,NIMTA / 201 BUS STAND,True,Y,OTHER,['OTHER'],5668,KARUNAMOYEE (SALT LAKE) - NIMTA / 201 BUS STAND,201:UP,3,0,KARUNAMOYEE (SALT LAKE)
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,BARRACKPORE CHIRIYA MORE,True,Y,BELGHARIA,['OTHER'],5448,SANTRAGACHI - BARRACKPORE CHIRIYA MORE,AC20:UP,3,0,SANTRAGACHI
,7,Kolkata RTA,,Asia/Kolkata,PASSENGER_TRANSPORT,,ESPLANADE (WBTC BUS STAND),True,Y,,['OTHER'],5539,THAKURPUKUR (3A) - ESPLANADE (WBTC BUS STAND),257:UP,3,0,THAKURPUKUR (3A)
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,BEHALA CHOWRASTHA,True,Y,OTHER,['OTHER'],5274,ST XAVIERS SCHOOL - BEHALA CHOWRASTHA,SPC01:DN,3,0,ST XAVIERS SCHOOL
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,B.B.D BAGH (TELEPHONE BHAWAN),True,Y,BELGACHIA,['BELGACHIA'],5435,TIKIAPARA - BELGACHIA,T8:DN,3,0,TIKIAPARA T-8 BUS STAND
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,AIRPORT (GATE NO.1),True,Y,GARIA,['GARIA'],59,GARIA BUS STAND - AIRPORT (GATE NO.1),AC37A:UP,3,0,GARIA BUS STAND
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,ALIPORE ZOO,True,Y,OTHER,['OTHER'],5691,KAMARHATI - ALIPORE ZOO,230:DN,3,0,KAMARHATI
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,THAKURPUKUR (3A),True,Y,SALTLAKE,['SALTLAKE'],336,KARUNAMOYEE (SALT LAKE) - THAKURPUKUR (3A),S16:DN,3,0,KARUNAMOYEE (SALT LAKE)
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,UDAYNARANPUR,True,Y,,['OTHER'],6002,RAJABAZAR - UDAYNARAYANPUR,E12:UP,3,0,ESPLANADE (WBTC BUS STAND)
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,SANTRAGACHI,True,Y,,['OTHER'],6123,HABRA - SANTRAGACHI (VIA SECTOR V),E36A:UP,3,0,HABRA WBTC DEPOT
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,ECO PARK,True,Y,OTHER,['OTHER'],41,NABANNA (TOLL GATE) - ECO PARK,S44:UP,3,0,NABANNA (TOLL GATE)
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,METIABRUZ  PS,True,Y,OTHER,['OTHER'],5817,HOWRAH STATION - METIABRUZ  PS,S123:DN,3,0,HOWRAH STATION
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,AIRPORT (GATE NO.1),True,Y,OTHER,['OTHER'],5824,BABUGHAT / BAND STAND - AIRPORT (GATE NO.1),S151:UP,3,0,BABUGHAT / BAND STAND
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,BARASAT BUS STAND,True,Y,OTHER,['OTHER'],6238,DAKSHINESWAR-BARASAT,DN2:UP,3,0,DAKSHINESWAR
,7,Kolkata RTA,,Asia/Kolkata,PASSENGER_TRANSPORT,,ESPLANADE (WBTC BUS STAND),True,Y,,['OTHER'],5560,SARSUNA - ESPLANADE (WBTC BUS STAND),18:UP,3,0,SARSUNA
,9,WBSTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,BIDHANNAGAR RLY STN,True,Y,OTHER,['OTHER'],5303,BANTALA (IT PARK) - ULTADANGA,MW7D:UP,3,0,BANTALA (IT PARK)
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,ESPLANADE (WBTC BUS STAND),True,Y,,['OTHER'],5993,SHIKARPUR - ESPLANADE ,E21:DN,3,0,SHIKARPUR BUS STOP
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,DHAKURIA,True,Y,OTHER,['OTHER'],3797,LAKE TOWN (JESSORE ROAD) - DHAKURIA,47:DN,3,0,LAKE TOWN (JESSORE ROAD)
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,HABRA WBTC DEPOT,True,Y,,['OTHER'],6159, ANTPUR - HABRA,E33:DN,3,0,ANTPUR
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,HOWRAH STATION,True,Y,KASBA,['KASBA'],342,KAMALGAZI - HOWRAH STATION,S24:UP,3,0,KAMALGAZI
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,BABUGHAT / BAND STAND,True,Y,OTHER,['OTHER'],5669,GHATAK PUKUR - BABUGHAT / BAND STAND,213:UP,3,0,GHATAK PUKUR
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,HOWRAH FIRE STATION,True,Y,OTHER,['OTHER'],6227,BAISHNABGHATA - HOWRAH F.S. STATION,S135:UP,3,0,45 BUS STAND (BAISHNABGHATA)
,9,WBSTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,SANTRAGACHI,True,Y,OTHER,['OTHER'],5340,KARUNAMOYEE (SALT LAKE) - SANTRAGACHI,VS12:DN,3,0,KARUNAMOYEE (SALT LAKE)
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,HOWRAH STATION,True,Y,OTHER,['OTHER'],5550,SHIBARAMPUR  - HOWRAH STATION,12C/1:UP,3,0,SHIBARAMPUR 
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,KARUNAMOYEE (SALT LAKE),True,Y,,['OTHER'],6081,ASANSOL - KARUNAMOYEE  (BANGLASHREE EXPRESS),BE11:DN,3,0,ASANSOL (CHELIDANGA BUS STOP)
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,MADHYAMGRAM,True,Y,TOLLYGUNGE,['TOLLYGUNGE'],5393,TOLLYGUNGE (METRO) - MADHYAMGRAM,C14/1:UP,3,0,TOLLYGUNGE WBTC TRAM DEPOT
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,EXIDE,True,Y,OTHER,['OTHER'],140,NAZRUL TIRTHA (NEW TOWN) - EXIDE,AS1:UP,3,0,NAZRUL TIRTHA (NEW TOWN)
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,ASANSOL (CHELIDANGA BUS STOP),True,Y,BARASAT,['BARASAT'],5373,BARASAT - ASANSOL,ACT10:UP,3,0,BARASAT BUS STAND
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,HOWRAH STATION,True,Y,HOWRAH,['HOWRAH'],225,SHAPOORJI - HOWRAH STATION,AC12:DN,3,0,SHAPOORJI
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,KALINDI,True,Y,OTHER,['OTHER'],5600,KALIKAPUR - KALINDI,47B:UP,3,0,KALIKAPUR
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,GARIA BUS STAND,True,Y,MANIKTALA,['MANIKTALA'],348,AIRPORT (GATE NO.1) - GARIA BUS STAND,S37A:UP,3,0,AIRPORT (GATE NO.1)
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,SEALDAH (JAGAT CINEMA),True,Y,MANIKTALA,['MANIKTALA'],37,THAKURPUKUR (3A) - SEALDAH (JAGAT CINEMA),S3A:UP,3,0,THAKURPUKUR (3A)
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,HOWRAH STATION,True,Y,,['OTHER'],5981,ACHIPUR  - HOWRAH STN,C44:UP,3,0,ACHIPUR
,7,Kolkata RTA,,Asia/Kolkata,PASSENGER_TRANSPORT,,PAILAN,True,Y,,['OTHER'],5854,HOWRAH STATION - PAILAN,12C/1B:DN,3,0,HOWRAH STATION
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,PATULI,True,Y,HOWRAH,['HOWRAH'],383,HOWRAH STATION - PATULI,AC24:DN,3,0,HOWRAH STATION
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,BABUGHAT,True,Y,OTHER,['OTHER'],6188,BIRATI HOUSING - BABUGHAT,237:UP,3,0,BIRATI HOUSING/237 BUS TERMINUS
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,HOWRAH,True,Y,,['OTHER'],6098,JHIKHIRA - HOWRAH,E31/1:DN,3,0,JHIKHIRA
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,BEHALA CHOWRASTHA,True,Y,OTHER,['OTHER'],4754,AIRPORT (GATE NO.1) - BEHALA CHOWRASTHA,S48:UP,3,0,AIRPORT (GATE NO.1)
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,AMITY UNIVERSITY,True,Y,THAKURPUKUR,['THAKURPUKUR'],39,JOKA - AMITY UNIVERSITY,S3W:UP,3,0,JOKA
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,JOKA,True,Y,JOKA,['JOKA'],5425,DIGHA - JOKA,E45:DN,3,0,NEW DIGHA CENTRAL BUS STAND
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,HATIARA  BUS STAND,True,Y,OTHER,['OTHER'],5837,BABUGHAT / BAND STAND - HATIARA  BUS STAND,S152:DN,3,0,BABUGHAT / BAND STAND
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,NEWTOWN,True,Y,HOWRAH,['HOWRAH'],242,HOWRAH STATION - NEWTOWN,S12:UP,3,0,HOWRAH STATION
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,GARIA,True,Y,,['OTHER'],5941,KOLKATA WEST INTERNATIONAL CITY - GARIA,D17:DN,3,0,KOLKATA WEST INTERNATIONAL CITY
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,ESPLANADE (WBTC BUS STAND),True,Y,,['OTHER'],5699, CANTONMENT 2 NO. RAIL GATE - ESPLANADE (WBTC BUS STAND),M34:DN,3,0, CANTONMENT 2 NO. RAIL GATE
,9,WBSTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,ARIADAHA FERRY GHAT,True,Y,,['OTHER'],6291,BICHALI FERRY GHAT(METIABRUZ) - ARIADAHA FERRY GHAT,MV07:UP,3,0,BICHALI FERRY GHAT(METIABRUZ)
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,ANANDAPUR,True,Y,OTHER,['OTHER'],5799,HOWRAH FIRE STATION - ANANDAPUR,S107:DN,3,0,HOWRAH FIRE STATION
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,ESPLANADE (WBTC BUS STAND),True,Y,,['OTHER'],6119,BARASAT - ESPLANADE (VIA ULTADANGA),D11/1:UP,3,0,BARASAT (CHAPADALI)
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,NABANNA (TOLL GATE),True,Y,OTHER,['OTHER'],31,PATULI - NABANNA (TOLL GATE),S24N:UP,3,0,PATULI
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,HOWRAH STATION,True,Y,SALTLAKE,['SALTLAKE'],13,HARIDEVPUR - HOWRAH STATION,S4C:UP,3,0,HARIDEVPUR
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,BEHALA CHOWRASTHA,True,Y,OTHER,['OTHER'],5242,BBD BAG - BEHALA CHOWRASTHA,S48A:DN,3,0,BBD BAG
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,RAJA BAZAR TRAM DEPOT,True,Y,OTHER,['OTHER'],412,DHULAGORI - RAJABAZAR,T1:DN,3,0,DHULAGARH CROSSING BUS STOP
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,HOWRAH STATION,True,Y,OTHER,['OTHER'],5893,ANANDAPUR - HOWRAH  STATION,S107/1:UP,3,0,ANANDAPUR
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,WBTC JOKA BUS DEPOT,True,Y,,['OTHER'],6175,MAJERHAT STATION - JOKA (WBTC BUS DEPOT),M17:UP,3,0,TARATALA
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,BARASAT KAZIPARA BUS DEPOT,True,Y,OTHER,['OTHER'],6116,HAKIMPUR - BARASAT,D9:DN,3,0,HAKIMPUR BUS STOP
,7,Kolkata RTA,,Asia/Kolkata,PASSENGER_TRANSPORT,,RAJABAGAN,True,Y,,['OTHER'],5545,HOWRAH STATION - RAJABAGAN,12A:DN,3,0,HOWRAH STATION
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,HOWRAH STATION,True,Y,HOWRAH,['HOWRAH'],86,AMTALA - HOWRAH STATION,AC52:UP,3,0,AMTALA
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,RATHTALA (BT ROAD),True,Y,,['OTHER'],5972,BALLYGUNGE - RATHTALA,AC2B:UP,3,0,BALLYGUNGE STATION
,7,Kolkata RTA,,Asia/Kolkata,PASSENGER_TRANSPORT,,BARASAT KAZIPARA BUS DEPOT,True,Y,,['OTHER'],6138,SANTRAGACHI-KAZIPARA:UP,KPS:UP,3,0,SANTRAGACHI
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,DIGHA,True,Y,BELGACHIA,['BELGACHIA'],5418,DUM DUM - DIGHA,E19/D:UP,3,0,DUMDUM RLY STN
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,THAKURPUKUR (3A),True,Y,OTHER,['OTHER'],5809,RAJA BAZAR SCIENCE COLLEGE - THAKURPUKUR (3A),S119:DN,3,0,RAJA BAZAR SCIENCE COLLEGE
,7,Kolkata RTA,,Asia/Kolkata,PASSENGER_TRANSPORT,,RAMNAGAR,True,Y,,['OTHER'],5544,JADAVPUR  PALBAZAR - RAMNAGAR,1:UP,3,0,JADAVPUR  PALBAZAR
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,NABANNA (TOLL GATE),True,Y,OTHER,['OTHER'],405,RAJABAZAR - NABANNA (TOLL GATE),C1A:DN,3,0,RAJABAZAR
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,KARUNAMOYEE (SALT LAKE),True,Y,,['OTHER'],6094,BARASAT - KANCHRAPARA,E48:UP,3,0,KANCHRAPARA
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,ESPLANADE (WBTC BUS STAND),True,Y,BELGACHIA,['BELGACHIA'],5382,SURI BUS STAND - ESPLANADE (WBTC BUS STAND),ACT14:DN,3,0,SURI BUS STAND
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,ESPLANADE (WBTC BUS STAND),True,Y,OTHER,['OTHER'],5677,DUNLOP - ESPLANADE (WBTC BUS STAND),34B:DN,3,0,DUNLOP
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,BALLY HALT,True,Y,OTHER,['OTHER'],4736,KARUNAMOYEE (SALT LAKE) - BALLY HALT,S23A:UP,3,0,KARUNAMOYEE (SALT LAKE)
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,ESPLANADE (WBTC BUS STAND),True,Y,,['OTHER'],6040,HOWRAH STATION - ESPLANADE (WBTC BUS STAND),PSP1:DN,3,0,HOWRAH
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,HARIMOHAN GHOSH COLLEGE (SAILASREE),True,Y,OTHER,['OTHER'],5227,JADAVPUR UNIVERSITY (8B BUS STAND) - HARIMOHAN GHOSH COLLEGE (SAILASREE),S14B:UP,3,0,JADAVPUR UNIVERSITY (8B BUS STAND)
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,HOWRAH STATION,True,Y,KHIDDERPUR,['KHIDDERPUR'],5404,HARIMOHAN GHOSH COLLEGE (SAILASREE) - HOWRAH STATION,C7:DN,3,0,HARIMOHAN GHOSH COLLEGE (SAILASREE)
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,BAGHAJATIN,True,Y,OTHER,['OTHER'],5654,OLD  DAKGHAR (S.M.NAGAR) - BAGHAJATIN,13C:DN,3,0,OLD  DAKGHAR (S.M.NAGAR)
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,AIRPORT (GATE NO.1),True,Y,OTHER,['OTHER'],5235,HOWRAH MAIDAN - AIRPORT (GATE NO.1),AC40:UP,3,0,HOWRAH MAIDAN
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,TOLLYGUNGE (METRO),True,Y,OTHER,['OTHER'],416,BIRATI - TOLLYGUNGE (METRO),M2:DN,3,0,BIRATI
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,BEHALA CHOWRASTHA,True,Y,OTHER,['OTHER'],5811,BBD BAG - BEHALA CHOWRASTHA,S120:DN,3,0,BBD BAG
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,UNITECH,True,Y,KASBA,['KASBA'],46,KOLKATA STATION - UNITECH,S53:DN,3,0,KOLKATA STATION
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,GARIA STATION,True,Y,OTHER,['OTHER'],5790,BUILDING MORE (BELEGHATA) - GARIA STATION,45/A:DN,3,0,BUILDING MORE (BELEGHATA)
